cod_mun,disease,data_projecao,taxa_predita,limite_inferior,limite_superior
3502101,hanseniase,2035-06-01,0.1566982884060832,0.0,2.6272135689584304
3502200,hanseniase,2030-06-01,0.0,0.0,6.7973858090193385e-09
3502200,hanseniase,2035-06-01,0.0,0.0,1.5563567682839624e-08
3502309,hanseniase,2030-06-01,0.0042576676063669,0.0,1.1529514947724149
3502309,hanseniase,2035-06-01,0.0,0.0,1.1105428096815044
3502408,hanseniase,2030-06-01,0.0,0.0,6.499370952912776e-09
3502408,hanseniase,2035-06-01,0.0,0.0,1.5350453832041523e-08
3502507,hanseniase,2030-06-01,0.0,0.0,0.2986136793228268
3502507,hanseniase,2035-06-01,0.0,0.0,0.291280075971629
3502606,hanseniase,2030-06-01,0.0,0.0,3.948172428976765
3502606,hanseniase,2035-06-01,0.0,0.0,8.89465999531765
3502705,hanseniase,2030-06-01,0.0,0.0,0.0
3502705,hanseniase,2035-06-01,0.0,0.0,0.0
3502754,hanseniase,2030-06-01,0.0,0.0,0.5409332721594623
3502754,hanseniase,2035-06-01,0.0,0.0,0.4855936792912692
3502804,hanseniase,2030-06-01,0.0566971816958095,0.0,0.2815289817134106
3502804,hanseniase,2035-06-01,0.058449447953907,0.0,0.2906162768036716
3502903,hanseniase,2030-06-01,0.1405479171299713,0.0,0.9858748660963208
3502903,hanseniase,2035-06-01,0.1289314205886023,0.0,0.9324772879975152
3503000,hanseniase,2030-06-01,0.0,0.0,1.273127334045226
3503000,hanseniase,2035-06-01,0.0,0.0,1.304587436699131
3503109,hanseniase,2030-06-01,0.0,0.0,6.282823160031805e-09
3503109,hanseniase,2035-06-01,0.0,0.0,1.5487247276396318e-08
3503158,hanseniase,2030-06-01,0.0,0.0,7.302077241602513e-09
3503158,hanseniase,2035-06-01,0.0,0.0,1.6390602979881115e-08
3503208,hanseniase,2030-06-01,0.0986148296306887,0.0,0.3186349995318038
3503208,hanseniase,2035-06-01,0.113655187686728,0.0,0.3144178339150559
3503307,hanseniase,2030-06-01,0.0,0.0,0.2925494723512134
3503307,hanseniase,2035-06-01,0.0,0.0,0.2394097298209459
3503356,hanseniase,2030-06-01,0.7061015534021398,0.0,4.556992363205541
3503356,hanseniase,2035-06-01,0.8419833555898237,0.0,4.843021638596942
3503406,hanseniase,2030-06-01,0.0322052786253166,0.0,1.3641523131288522
3503406,hanseniase,2035-06-01,0.0179488372316148,0.0,1.3498078347911258
3503505,hanseniase,2030-06-01,0.0,0.0,6.1823736651807945e-09
3503505,hanseniase,2035-06-01,0.0,0.0,1.5263023328055655e-08
3503604,hanseniase,2030-06-01,0.0,0.0,0.8251026494872746
3503604,hanseniase,2035-06-01,0.0,0.0,0.7924663861174532
3503703,hanseniase,2030-06-01,0.0,0.0,1.7866903208498113
3503703,hanseniase,2035-06-01,0.0,0.0,1.3674638741096647
3503802,hanseniase,2030-06-01,0.0860238511499537,0.0,0.5530765176294672
3503802,hanseniase,2035-06-01,0.0956364692241676,0.0,0.558461668786545
3503901,hanseniase,2030-06-01,0.0,0.0,0.1442091568809901
3503901,hanseniase,2035-06-01,0.0,0.0,0.1076890139321324
3503950,hanseniase,2030-06-01,0.0,0.0,6.94355436880948e-09
3503950,hanseniase,2035-06-01,0.0,0.0,1.5693920716802594e-08
3504008,hanseniase,2030-06-01,0.0,0.0,0.1974092576525681
3504008,hanseniase,2035-06-01,0.0,0.0,0.179552465408216
3504107,hanseniase,2030-06-01,0.0178141241923334,0.0,0.1941389086990859
3504107,hanseniase,2035-06-01,0.0167632594417492,0.0,0.1765020681331703
3504206,hanseniase,2030-06-01,0.0,0.0,1.536333721461668
3504206,hanseniase,2035-06-01,0.0,0.0,1.51838678669627
3504305,hanseniase,2030-06-01,0.0215891661902478,0.0,2.233165181751391
3504305,hanseniase,2035-06-01,0.0,0.0,2.292373251492809
3504404,hanseniase,2030-06-01,0.0109615825572162,0.0,1.0827543628406673
3504404,hanseniase,2035-06-01,0.0132908152335477,0.0,1.0791700092586038
3504503,hanseniase,2030-06-01,0.0135674512613733,0.0,0.151832695350047
3504503,hanseniase,2035-06-01,0.0140492114639474,0.0,0.1518712633202499
3504602,hanseniase,2030-06-01,0.0044862450462426,0.0,37.25507354012684
3504602,hanseniase,2035-06-01,0.0064000365962994,0.0,90.00689086614096
3504701,hanseniase,2030-06-01,0.0,0.0,6.8254908489010525e-09
3504701,hanseniase,2035-06-01,0.0,0.0,1.6804493304819938e-08
